District_Name,Soil_Color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
Kolhapur,Dark Brown,150,70,55,7.5,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE63
Kolhapur,Dark Brown,120,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE64
Kolhapur,Dark Brown,125,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE65
Kolhapur,Dark Brown,130,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE66
Kolhapur,Dark Brown,135,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE67
Kolhapur,Dark Brown,140,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE68
Kolhapur,Dark Brown,145,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE69
Kolhapur,Dark Brown,150,75,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE70
Kolhapur,Dark Brown,120,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE71
Kolhapur,Dark Brown,125,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE72
Kolhapur,Dark Brown,130,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE73
Kolhapur,Dark Brown,135,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE74
Kolhapur,Dark Brown,140,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE75
Kolhapur,Dark Brown,145,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE76
Kolhapur,Dark Brown,150,80,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE77
Kolhapur,Dark Brown,120,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE78
Kolhapur,Dark Brown,125,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE79
Kolhapur,Dark Brown,130,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE80
Kolhapur,Dark Brown,135,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE81
Kolhapur,Dark Brown,140,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE82
Kolhapur,Dark Brown,145,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE83
Kolhapur,Dark Brown,150,60,50,7,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE84
Kolhapur,Dark Brown,120,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE85
Kolhapur,Dark Brown,125,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE86
Kolhapur,Dark Brown,130,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE87
Kolhapur,Dark Brown,135,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE88
Kolhapur,Dark Brown,140,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE89
Kolhapur,Dark Brown,145,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE90
Kolhapur,Dark Brown,150,65,55,7.5,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE91
Kolhapur,Dark Brown,120,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE92
Kolhapur,Dark Brown,125,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE93
Kolhapur,Dark Brown,130,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE94
Kolhapur,Dark Brown,135,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE95
Kolhapur,Dark Brown,140,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE96
Kolhapur,Dark Brown,145,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE97
Kolhapur,Dark Brown,150,70,60,6,500,20,Maize,MOP,https://youtu.be/nZxrPsXAJE98
Kolhapur,Dark Brown,120,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE99
Kolhapur,Dark Brown,125,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE100
Kolhapur,Dark Brown,130,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE101
Kolhapur,Dark Brown,135,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE102
Kolhapur,Dark Brown,140,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE103
Kolhapur,Dark Brown,145,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE104
Kolhapur,Dark Brown,150,75,40,6.5,600,25,Maize,MOP,https://youtu.be/nZxrPsXAJE105
Kolhapur,Dark Brown,120,80,45,7,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE106
Kolhapur,Dark Brown,125,80,45,7,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE107
Kolhapur,Dark Brown,130,80,45,7,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE108
Kolhapur,Dark Brown,135,80,45,7,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE109
Kolhapur,Dark Brown,140,80,45,7,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE110
Kolhapur,Dark Brown,145,80,45,7,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE111
Kolhapur,Dark Brown,150,80,45,7,700,30,Maize,MOP,https://youtu.be/nZxrPsXAJE112
Kolhapur,Dark Brown,120,60,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE113
Kolhapur,Dark Brown,125,60,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE114
Kolhapur,Dark Brown,130,60,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE115
Kolhapur,Dark Brown,135,60,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE116
Kolhapur,Dark Brown,140,60,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE117
Kolhapur,Dark Brown,145,60,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE118
Kolhapur,Dark Brown,150,60,55,7.5,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE119
Kolhapur,Dark Brown,120,65,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE120
Kolhapur,Dark Brown,125,65,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE121
Kolhapur,Dark Brown,130,65,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE122
Kolhapur,Dark Brown,135,65,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE123
Kolhapur,Dark Brown,140,65,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE124
Kolhapur,Dark Brown,145,65,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE125
Kolhapur,Dark Brown,150,65,60,6,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE126
Kolhapur,Dark Brown,120,70,40,6.5,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE127
Kolhapur,Dark Brown,125,70,40,6.5,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE128
Kolhapur,Dark Brown,130,70,40,6.5,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE129
Kolhapur,Dark Brown,135,70,40,6.5,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE130
Kolhapur,Dark Brown,140,70,40,6.5,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE131
Kolhapur,Dark Brown,145,70,40,6.5,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE132
Kolhapur,Dark Brown,150,70,40,6.5,700,30,Maize,Urea,https://youtu.be/nZxrPsXAJE133
Kolhapur,Dark Brown,120,75,45,7,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE134
Kolhapur,Dark Brown,125,75,45,7,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE135
Kolhapur,Dark Brown,130,75,45,7,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE136
Kolhapur,Dark Brown,135,75,45,7,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE137
Kolhapur,Dark Brown,140,75,45,7,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE138
Kolhapur,Dark Brown,145,75,45,7,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE139
Kolhapur,Dark Brown,150,75,45,7,500,20,Maize,Urea,https://youtu.be/nZxrPsXAJE140
Kolhapur,Dark Brown,120,80,50,7.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE141
Kolhapur,Dark Brown,125,80,50,7.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE142
Kolhapur,Dark Brown,130,80,50,7.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE143
Kolhapur,Dark Brown,135,80,50,7.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE144
Kolhapur,Dark Brown,140,80,50,7.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE145
Kolhapur,Dark Brown,145,80,50,7.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE146
Kolhapur,Dark Brown,150,80,50,7.5,600,25,Maize,Urea,https://youtu.be/nZxrPsXAJE147
Kolhapur,Dark Brown,120,60,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE148
Kolhapur,Dark Brown,125,60,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE149
Kolhapur,Dark Brown,130,60,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE150
Kolhapur,Dark Brown,135,60,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE151
Kolhapur,Dark Brown,140,60,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE152
Kolhapur,Dark Brown,145,60,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE153
Kolhapur,Dark Brown,150,60,60,6,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE154
Kolhapur,Dark Brown,120,65,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE155
Kolhapur,Dark Brown,125,65,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE156
Kolhapur,Dark Brown,130,65,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE157
Kolhapur,Dark Brown,135,65,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE158
Kolhapur,Dark Brown,140,65,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE159
Kolhapur,Dark Brown,145,65,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE160
Kolhapur,Dark Brown,150,65,40,6.5,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE161
Kolhapur,Dark Brown,120,70,45,7,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE162
Kolhapur,Dark Brown,125,70,45,7,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE163
Kolhapur,Dark Brown,130,70,45,7,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE164
Kolhapur,Dark Brown,135,70,45,7,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE165
Kolhapur,Dark Brown,140,70,45,7,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE166
Kolhapur,Dark Brown,145,70,45,7,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE167
Kolhapur,Dark Brown,150,70,45,7,600,25,Maize,SSP,https://youtu.be/nZxrPsXAJE168
Kolhapur,Dark Brown,120,75,50,7.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE169
Kolhapur,Dark Brown,125,75,50,7.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE170
Kolhapur,Dark Brown,130,75,50,7.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE171
Kolhapur,Dark Brown,135,75,50,7.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE172
Kolhapur,Dark Brown,140,75,50,7.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE173
Kolhapur,Dark Brown,145,75,50,7.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE174
Kolhapur,Dark Brown,150,75,50,7.5,700,30,Maize,SSP,https://youtu.be/nZxrPsXAJE175
Kolhapur,Dark Brown,120,80,55,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE176
Kolhapur,Dark Brown,125,80,55,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE177
Kolhapur,Dark Brown,130,80,55,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE178
Kolhapur,Dark Brown,135,80,55,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE179
Kolhapur,Dark Brown,140,80,55,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE180
Kolhapur,Dark Brown,145,80,55,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE181
Kolhapur,Dark Brown,150,80,55,6,500,20,Maize,SSP,https://youtu.be/nZxrPsXAJE182
Kolhapur,Dark Brown,40,20,20,5.5,300,20,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,45,20,20,5.5,300,20,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,50,20,20,5.5,300,20,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,40,25,25,6,400,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,45,25,25,6,400,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,50,25,25,6,400,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,40,30,30,6.5,300,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,45,30,30,6.5,300,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,50,30,30,6.5,300,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,40,20,25,5.5,400,20,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,45,20,25,5.5,400,20,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,50,20,25,5.5,400,20,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,40,25,30,6,300,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,45,25,30,6,300,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,50,25,30,6,300,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,40,30,20,6.5,400,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,45,30,20,6.5,400,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,50,30,20,6.5,400,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,40,20,30,5.5,300,20,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,45,20,30,5.5,300,20,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,50,20,30,5.5,300,20,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,40,25,20,6,400,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,45,25,20,6,400,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,50,25,20,6,400,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,40,30,25,6.5,300,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,45,30,25,6.5,300,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,50,30,25,6.5,300,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Kolhapur,Dark Brown,20,30,20,6,800,20,Urad,Urea,https://youtu.be/XtPP-cXCip8
Kolhapur,Dark Brown,25,30,20,6,800,20,Urad,Urea,https://youtu.be/XtPP-cXCip9
Kolhapur,Dark Brown,30,30,20,6,800,20,Urad,Urea,https://youtu.be/XtPP-cXCip10
Kolhapur,Dark Brown,20,35,25,6.5,900,25,Urad,Urea,https://youtu.be/XtPP-cXCip11
Kolhapur,Dark Brown,25,35,25,6.5,900,25,Urad,Urea,https://youtu.be/XtPP-cXCip12
Kolhapur,Dark Brown,30,35,25,6.5,900,25,Urad,Urea,https://youtu.be/XtPP-cXCip13
Kolhapur,Dark Brown,20,40,30,7,1000,20,Urad,Urea,https://youtu.be/XtPP-cXCip14
Kolhapur,Dark Brown,25,40,30,7,1000,20,Urad,Urea,https://youtu.be/XtPP-cXCip15
Kolhapur,Dark Brown,30,40,30,7,1000,20,Urad,Urea,https://youtu.be/XtPP-cXCip16
Kolhapur,Dark Brown,20,30,25,6,800,25,Urad,SSP,https://youtu.be/XtPP-cXCip17
Kolhapur,Dark Brown,25,30,25,6,800,25,Urad,SSP,https://youtu.be/XtPP-cXCip18
Kolhapur,Dark Brown,30,30,25,6,800,25,Urad,SSP,https://youtu.be/XtPP-cXCip19
Kolhapur,Dark Brown,20,35,30,6.5,900,20,Urad,SSP,https://youtu.be/XtPP-cXCip20
Kolhapur,Dark Brown,25,35,30,6.5,900,20,Urad,SSP,https://youtu.be/XtPP-cXCip21
Kolhapur,Dark Brown,30,35,30,6.5,900,20,Urad,SSP,https://youtu.be/XtPP-cXCip22
Kolhapur,Dark Brown,20,40,20,7,1000,25,Urad,SSP,https://youtu.be/XtPP-cXCip23
Kolhapur,Dark Brown,25,40,20,7,1000,25,Urad,SSP,https://youtu.be/XtPP-cXCip24
Kolhapur,Dark Brown,30,40,20,7,1000,25,Urad,SSP,https://youtu.be/XtPP-cXCip25
Kolhapur,Dark Brown,20,30,30,6,800,20,Urad,DAP,https://youtu.be/XtPP-cXCip26
Kolhapur,Dark Brown,25,30,30,6,800,20,Urad,DAP,https://youtu.be/XtPP-cXCip27
Kolhapur,Dark Brown,30,30,30,6,800,20,Urad,DAP,https://youtu.be/XtPP-cXCip28
Kolhapur,Dark Brown,20,35,20,6.5,900,25,Urad,DAP,https://youtu.be/XtPP-cXCip29
Kolhapur,Dark Brown,25,35,20,6.5,900,25,Urad,DAP,https://youtu.be/XtPP-cXCip30
Kolhapur,Dark Brown,30,35,20,6.5,900,25,Urad,DAP,https://youtu.be/XtPP-cXCip31
Kolhapur,Dark Brown,20,40,25,7,1000,20,Urad,DAP,https://youtu.be/XtPP-cXCip32
Kolhapur,Dark Brown,25,40,25,7,1000,20,Urad,DAP,https://youtu.be/XtPP-cXCip33
Kolhapur,Dark Brown,30,40,25,7,1000,20,Urad,DAP,https://youtu.be/XtPP-cXCip34
Kolhapur,Light Brown,20,10,5,6,600,25,Moong,MOP,https://youtu.be/sQwNkYRVxM8
Kolhapur,Light Brown,25,10,5,6,600,25,Moong,MOP,https://youtu.be/sQwNkYRVxM9
Kolhapur,Light Brown,30,10,5,6,600,25,Moong,MOP,https://youtu.be/sQwNkYRVxM10
Kolhapur,Light Brown,20,15,10,6.5,700,30,Moong,MOP,https://youtu.be/sQwNkYRVxM11
Kolhapur,Light Brown,25,15,10,6.5,700,30,Moong,MOP,https://youtu.be/sQwNkYRVxM12
Kolhapur,Light Brown,30,15,10,6.5,700,30,Moong,MOP,https://youtu.be/sQwNkYRVxM13
Kolhapur,Light Brown,20,20,15,7,800,35,Moong,MOP,https://youtu.be/sQwNkYRVxM14
Kolhapur,Light Brown,25,20,15,7,800,35,Moong,MOP,https://youtu.be/sQwNkYRVxM15
Kolhapur,Light Brown,30,20,15,7,800,35,Moong,MOP,https://youtu.be/sQwNkYRVxM16
Kolhapur,Light Brown,20,10,10,6,600,25,Moong,Urea,https://youtu.be/sQwNkYRVxM17
Kolhapur,Light Brown,25,10,10,6,600,25,Moong,Urea,https://youtu.be/sQwNkYRVxM18
Kolhapur,Light Brown,30,10,10,6,600,25,Moong,Urea,https://youtu.be/sQwNkYRVxM19
Kolhapur,Light Brown,20,15,15,6.5,700,30,Moong,Urea,https://youtu.be/sQwNkYRVxM20
Kolhapur,Light Brown,25,15,15,6.5,700,30,Moong,Urea,https://youtu.be/sQwNkYRVxM21
Kolhapur,Light Brown,30,15,15,6.5,700,30,Moong,Urea,https://youtu.be/sQwNkYRVxM22
Kolhapur,Light Brown,20,20,5,7,800,35,Moong,Urea,https://youtu.be/sQwNkYRVxM23
Kolhapur,Light Brown,25,20,5,7,800,35,Moong,Urea,https://youtu.be/sQwNkYRVxM24
Kolhapur,Light Brown,30,20,5,7,800,35,Moong,Urea,https://youtu.be/sQwNkYRVxM25
Kolhapur,Light Brown,20,10,15,6,600,25,Moong,SSP,https://youtu.be/sQwNkYRVxM26
Kolhapur,Light Brown,25,10,15,6,600,25,Moong,SSP,https://youtu.be/sQwNkYRVxM27
Kolhapur,Light Brown,30,10,15,6,600,25,Moong,SSP,https://youtu.be/sQwNkYRVxM28
Kolhapur,Light Brown,20,15,5,6.5,700,30,Moong,SSP,https://youtu.be/sQwNkYRVxM29
Kolhapur,Light Brown,25,15,5,6.5,700,30,Moong,SSP,https://youtu.be/sQwNkYRVxM30
Kolhapur,Light Brown,30,15,5,6.5,700,30,Moong,SSP,https://youtu.be/sQwNkYRVxM31
Kolhapur,Light Brown,20,20,10,7,800,35,Moong,SSP,https://youtu.be/sQwNkYRVxM32
Kolhapur,Light Brown,25,20,10,7,800,35,Moong,SSP,https://youtu.be/sQwNkYRVxM33
Kolhapur,Light Brown,30,20,10,7,800,35,Moong,SSP,https://youtu.be/sQwNkYRVxM34
Kolhapur,Black,40,25,10,6,600,20,Gram,18:46:00 NPK,https://youtu.be/WX51UmdVRok
Kolhapur,Black,45,25,10,6,600,20,Gram,18:46:00 NPK,https://youtu.be/WX51UmdVRok
Kolhapur,Black,50,25,10,6,600,20,Gram,18:46:00 NPK,https://youtu.be/WX51UmdVRok
Kolhapur,Black,40,30,15,6.5,700,25,Gram,18:46:00 NPK,https://youtu.be/WX51UmdVRok
Kolhapur,Black,45,30,15,6.5,700,25,Gram,18:46:00 NPK,https://youtu.be/WX51UmdVRok
Kolhapur,Black,50,30,15,6.5,700,25,Gram,18:46:00 NPK,https://youtu.be/WX51UmdVRok
Kolhapur,Black,40,25,15,6,600,20,Gram,Sulphur,https://youtu.be/WX51UmdVRok
Kolhapur,Black,45,25,15,6,600,20,Gram,Sulphur,https://youtu.be/WX51UmdVRok
Kolhapur,Black,50,25,15,6,600,20,Gram,Sulphur,https://youtu.be/WX51UmdVRok
Kolhapur,Black,40,30,10,6.5,700,25,Gram,Sulphur,https://youtu.be/WX51UmdVRok
Kolhapur,Black,45,30,10,6.5,700,25,Gram,Sulphur,https://youtu.be/WX51UmdVRok
Kolhapur,Black,50,30,10,6.5,700,25,Gram,Sulphur,https://youtu.be/WX51UmdVRok
Kolhapur,Medium Brown ,40,20,20,6,600,20,Masoor,Urea,https://youtu.be/RcLaiAgFzrQ
Kolhapur,Medium Brown ,45,20,20,6,600,20,Masoor,Urea,https://youtu.be/RcLaiAgFzrQ
Kolhapur,Medium Brown ,50,20,20,6,600,20,Masoor,Urea,https://youtu.be/RcLaiAgFzrQ
Kolhapur,Medium Brown ,40,25,25,6.5,700,25,Masoor,Urea,https://youtu.be/RcLaiAgFzrQ
Kolhapur,Medium Brown ,45,25,25,6.5,700,25,Masoor,Urea,https://youtu.be/RcLaiAgFzrQ
Kolhapur,Medium Brown ,50,25,25,6.5,700,25,Masoor,Urea,https://youtu.be/RcLaiAgFzrQ
Kolhapur,Medium Brown ,40,20,25,6,600,20,Masoor,DAP,https://youtu.be/RcLaiAgFzrQ
Kolhapur,Medium Brown ,45,20,25,6,600,20,Masoor,DAP,https://youtu.be/RcLaiAgFzrQ
Kolhapur,Medium Brown ,50,20,25,6,600,20,Masoor,DAP,https://youtu.be/RcLaiAgFzrQ
Kolhapur,Medium Brown ,40,25,20,6.5,700,25,Masoor,DAP,https://youtu.be/RcLaiAgFzrQ
Kolhapur,Medium Brown ,45,25,20,6.5,700,25,Masoor,DAP,https://youtu.be/RcLaiAgFzrQ
Kolhapur,Medium Brown ,50,25,20,6.5,700,25,Masoor,DAP,https://youtu.be/RcLaiAgFzrQ
Satara,Red,50,30,20,6,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,55,30,20,6,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,60,30,20,6,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,50,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,55,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,60,35,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,50,40,20,6,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,55,40,20,6,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,60,40,20,6,600,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo
Satara,Red,50,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,55,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,60,30,25,6.5,700,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,50,35,20,6,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,55,35,20,6,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,60,35,20,6,600,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,50,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,55,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Red,60,40,25,6.5,700,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo
Satara,Black,40,25,10,6,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok
Satara,Black,45,25,10,6,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok
Satara,Black,50,25,10,6,500,20,Gram,DAP,https://youtu.be/WX51UmdVRok
Satara,Black,40,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Satara,Black,45,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Satara,Black,50,30,15,6.5,600,25,Gram,DAP,https://youtu.be/WX51UmdVRok
Satara,Black,40,25,15,6,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok
Satara,Black,45,25,15,6,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok
Satara,Black,50,25,15,6,500,20,Gram,MOP,https://youtu.be/WX51UmdVRok
Satara,Black,40,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok
Satara,Black,45,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok
Satara,Black,50,30,10,6.5,600,25,Gram,MOP,https://youtu.be/WX51UmdVRok
Satara,Red,80,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,85,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,90,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Satara,Red,95,40,40,6,1000,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
